post_id,content_type,prompt_used,ai_draft_excerpt,review_status,reviewer,review_timestamp,revision_note,checklist_claim_ok,checklist_pii_ok,checklist_tone_ok,checklist_cta_ok
P-Q2-19,caption,"Viết caption Facebook ≤ 90 từ cho bài 'Ưu đãi lãi suất cố định 24 tháng – đến hết quý', pillar Promo, CTA 'Đăng ký ngay', kèm 2 hashtag","Ưu đãi lãi suất cố định 24 tháng – đến hết quý! Ưu đãi có giới hạn theo ngân sách chương trình, điều kiện & điều khoản á",Approved,Phạm Hải Yến (Brand),2026-07-19 10:47:00,,TRUE,TRUE,TRUE,TRUE
P-Q2-19,media_prompt,"Mô tả ảnh/video cho bài 'Ưu đãi lãi suất cố định 24 tháng – đến hết quý': bố cục, màu thương hiệu KPIM, không hiển thị thông tin định danh","Ảnh chủ đề Ưu đãi, tông màu thương hiệu KPIM, chủ thể chính minh hoạ 'Ưu đãi lãi suất cố định 24 tháng – đến hết quý'",Approved,Lê Minh Châu (Content Lead),2026-07-19 10:54:00,,TRUE,TRUE,TRUE,TRUE
P-Q2-20,website,"Viết bài web 600 từ cho sản phẩm Vay mua nhà, persona Gia đình trẻ 30-40 tuổi mua căn nhà đầu tiên, giọng Tin cậy, điềm đạm, nhấn vào an tâm dài hạn, bám key message: Lãi suất ưu đãi cố định 24 tháng, hồ sơ duyệt trong 5 ngày làm việc.","Vợ chồng anh Minh nhận nhà sau 5 tháng — KPIM Bank giới thiệu Vay mua nhà với Lãi suất ưu đãi cố định 24 tháng, hồ sơ duyệt trong 5 ngày làm việc.",Need Revision,Lê Minh Châu (Content Lead),2026-07-19 11:01:00,Thiếu dòng 'Điều kiện & điều khoản áp dụng' bắt buộc với bài Promo,FALSE,TRUE,TRUE,TRUE
P-Q2-20,caption,"Viết caption Facebook ≤ 90 từ cho bài 'Vợ chồng anh Minh nhận nhà sau 5 tháng', pillar Testimonial, CTA 'Xem thêm', kèm 2 hashtag","Vợ chồng anh Minh nhận nhà sau 5 tháng. Câu chuyện có thật từ khách hàng KPIM Bank, chia sẻ với sự đồng ý của chủ tài kh",Need Revision,Trần Quốc Anh (Compliance),2026-07-19 11:08:00,"Giọng văn quá quảng cáo, chỉnh về tông tư vấn",TRUE,TRUE,FALSE,TRUE
P-Q2-20,media_prompt,"Mô tả ảnh/video cho bài 'Vợ chồng anh Minh nhận nhà sau 5 tháng': bố cục, màu thương hiệu KPIM, không hiển thị thông tin định danh","Ảnh chủ đề Khách hàng nói gì, tông màu thương hiệu KPIM, chủ thể chính minh hoạ 'Vợ chồng anh Minh nhận nhà sau 5 tháng'",Need Revision,Phạm Hải Yến (Brand),2026-07-19 11:15:00,Con số lãi suất chưa kèm thời hạn hiệu lực,FALSE,TRUE,TRUE,TRUE
P-Q2-21,website,"Viết bài web 600 từ cho sản phẩm Vay mua nhà, persona Gia đình trẻ 30-40 tuổi mua căn nhà đầu tiên, giọng Tin cậy, điềm đạm, nhấn vào an tâm dài hạn, bám key message: Lãi suất ưu đãi cố định 24 tháng, hồ sơ duyệt trong 5 ngày làm việc.","10 năm KPIM Bank đồng hành cùng gia đình Việt — KPIM Bank giới thiệu Vay mua nhà với Lãi suất ưu đãi cố định 24 tháng, hồ sơ duyệt trong 5 ngày làm việc.",Need Review,Nguyễn Thu Hà (Marketing Lead),2026-07-19 11:22:00,Chờ Compliance đọc lần 2,TRUE,TRUE,TRUE,TRUE
P-Q2-21,caption,"Viết caption Facebook ≤ 90 từ cho bài '10 năm KPIM Bank đồng hành cùng gia đình Việt', pillar Brand, CTA 'Theo dõi KPIM Bank', kèm 2 hashtag",10 năm KPIM Bank đồng hành cùng gia đình Việt. Cảm ơn bạn đã đồng hành cùng KPIM Bank. Theo dõi KPIM Bank. #KPIMBank,Need Review,Lê Minh Châu (Content Lead),2026-07-19 11:29:00,Chờ Compliance đọc lần 2,TRUE,TRUE,TRUE,TRUE
P-Q2-21,media_prompt,"Mô tả ảnh/video cho bài '10 năm KPIM Bank đồng hành cùng gia đình Việt': bố cục, màu thương hiệu KPIM, không hiển thị thông tin định danh","Ảnh chủ đề Thương hiệu, tông màu thương hiệu KPIM, chủ thể chính minh hoạ '10 năm KPIM Bank đồng hành cùng gia đình Việt'",Need Review,Phạm Hải Yến (Brand),2026-07-19 11:36:00,Chờ Compliance đọc lần 2,TRUE,TRUE,TRUE,TRUE
P-Q2-22,website,"Viết bài web 600 từ cho sản phẩm Vay mua nhà, persona Gia đình trẻ 30-40 tuổi mua căn nhà đầu tiên, giọng Tin cậy, điềm đạm, nhấn vào an tâm dài hạn, bám key message: Lãi suất ưu đãi cố định 24 tháng, hồ sơ duyệt trong 5 ngày làm việc.","Nên vay bao nhiêu phần trăm giá trị căn nhà? — KPIM Bank giới thiệu Vay mua nhà với Lãi suất ưu đãi cố định 24 tháng, hồ sơ duyệt trong 5 ngày làm việc.",Approved,Phạm Hải Yến (Brand),2026-07-19 11:43:00,,TRUE,TRUE,TRUE,TRUE
P-Q2-22,caption,"Viết caption Facebook ≤ 90 từ cho bài 'Nên vay bao nhiêu phần trăm giá trị căn nhà?', pillar Education, CTA 'Xem thêm', kèm 2 hashtag",Nên vay bao nhiêu phần trăm giá trị căn nhà? Cùng KPIM Bank hiểu đúng trong 2 phút để không mất tiền oan vì hiểu nhầm. X,Approved,Phạm Hải Yến (Brand),2026-07-19 11:50:00,,TRUE,TRUE,TRUE,TRUE
P-Q2-22,media_prompt,"Mô tả ảnh/video cho bài 'Nên vay bao nhiêu phần trăm giá trị căn nhà?': bố cục, màu thương hiệu KPIM, không hiển thị thông tin định danh","Ảnh chủ đề Kiến thức tài chính, tông màu thương hiệu KPIM, chủ thể chính minh hoạ 'Nên vay bao nhiêu phần trăm giá trị căn nhà?'",Approved,Phạm Hải Yến (Brand),2026-07-19 11:57:00,,TRUE,TRUE,TRUE,TRUE
P-Q2-23,website,"Viết bài web 600 từ cho sản phẩm Vay mua nhà, persona Gia đình trẻ 30-40 tuổi mua căn nhà đầu tiên, giọng Tin cậy, điềm đạm, nhấn vào an tâm dài hạn, bám key message: Lãi suất ưu đãi cố định 24 tháng, hồ sơ duyệt trong 5 ngày làm việc.","Tra cứu tiến độ hồ sơ vay trên app — KPIM Bank giới thiệu Vay mua nhà với Lãi suất ưu đãi cố định 24 tháng, hồ sơ duyệt trong 5 ngày làm việc.",Rejected,Phạm Hải Yến (Brand),2026-07-19 12:04:00,Ảnh nháp hiển thị số thẻ khách hàng — vi phạm quy tắc PII,TRUE,FALSE,TRUE,TRUE
P-Q2-23,caption,"Viết caption Facebook ≤ 90 từ cho bài 'Tra cứu tiến độ hồ sơ vay trên app', pillar HowTo, CTA 'Xem hướng dẫn', kèm 2 hashtag","Tra cứu tiến độ hồ sơ vay trên app — làm theo từng bước dưới đây, chỉ mất vài phút và không cần ra quầy. Xem hướng dẫn. ",Rejected,Nguyễn Thu Hà (Marketing Lead),2026-07-19 12:11:00,Ảnh nháp hiển thị số thẻ khách hàng — vi phạm quy tắc PII,TRUE,FALSE,TRUE,TRUE
P-Q2-23,media_prompt,"Mô tả ảnh/video cho bài 'Tra cứu tiến độ hồ sơ vay trên app': bố cục, màu thương hiệu KPIM, không hiển thị thông tin định danh","Ảnh chủ đề Hướng dẫn, tông màu thương hiệu KPIM, chủ thể chính minh hoạ 'Tra cứu tiến độ hồ sơ vay trên app'",Rejected,Lê Minh Châu (Content Lead),2026-07-19 12:18:00,Ảnh nháp hiển thị số thẻ khách hàng — vi phạm quy tắc PII,TRUE,FALSE,TRUE,TRUE
P-Q2-24,website,"Viết bài web 600 từ cho sản phẩm Vay mua nhà, persona Gia đình trẻ 30-40 tuổi mua căn nhà đầu tiên, giọng Tin cậy, điềm đạm, nhấn vào an tâm dài hạn, bám key message: Lãi suất ưu đãi cố định 24 tháng, hồ sơ duyệt trong 5 ngày làm việc.","Miễn phí định giá tài sản trong tháng 6 — KPIM Bank giới thiệu Vay mua nhà với Lãi suất ưu đãi cố định 24 tháng, hồ sơ duyệt trong 5 ngày làm việc.",Need Revision,Lê Minh Châu (Content Lead),2026-07-19 12:25:00,"Giọng văn quá quảng cáo, chỉnh về tông tư vấn",TRUE,TRUE,FALSE,TRUE
P-Q2-24,caption,"Viết caption Facebook ≤ 90 từ cho bài 'Miễn phí định giá tài sản trong tháng 6', pillar Promo, CTA 'Đăng ký ngay', kèm 2 hashtag","Miễn phí định giá tài sản trong tháng 6! Ưu đãi có giới hạn theo ngân sách chương trình, điều kiện & điều khoản áp dụng.",Need Revision,Lê Minh Châu (Content Lead),2026-07-19 12:32:00,Thiếu dòng 'Điều kiện & điều khoản áp dụng' bắt buộc với bài Promo,FALSE,TRUE,TRUE,TRUE
P-Q2-24,media_prompt,"Mô tả ảnh/video cho bài 'Miễn phí định giá tài sản trong tháng 6': bố cục, màu thương hiệu KPIM, không hiển thị thông tin định danh","Ảnh chủ đề Ưu đãi, tông màu thương hiệu KPIM, chủ thể chính minh hoạ 'Miễn phí định giá tài sản trong tháng 6'",Need Revision,Lê Minh Châu (Content Lead),2026-07-19 12:39:00,Con số lãi suất chưa kèm thời hạn hiệu lực,FALSE,TRUE,TRUE,TRUE
P-Q2-25,website,"Viết bài web 600 từ cho sản phẩm Vay mua nhà, persona Gia đình trẻ 30-40 tuổi mua căn nhà đầu tiên, giọng Tin cậy, điềm đạm, nhấn vào an tâm dài hạn, bám key message: Lãi suất ưu đãi cố định 24 tháng, hồ sơ duyệt trong 5 ngày làm việc.","Công cụ tính khoản trả hằng tháng — KPIM Bank giới thiệu Vay mua nhà với Lãi suất ưu đãi cố định 24 tháng, hồ sơ duyệt trong 5 ngày làm việc.",Approved,Trần Quốc Anh (Compliance),2026-07-19 12:46:00,,TRUE,TRUE,TRUE,TRUE
P-Q2-25,caption,"Viết caption Facebook ≤ 90 từ cho bài 'Công cụ tính khoản trả hằng tháng', pillar Product, CTA 'Tìm hiểu thêm', kèm 2 hashtag","Công cụ tính khoản trả hằng tháng. KPIM Bank thiết kế sản phẩm này cho nhu cầu thật của bạn — xem đầy đủ quyền lợi, biểu",Approved,Phạm Hải Yến (Brand),2026-07-19 12:53:00,,TRUE,TRUE,TRUE,TRUE
P-Q2-25,media_prompt,"Mô tả ảnh/video cho bài 'Công cụ tính khoản trả hằng tháng': bố cục, màu thương hiệu KPIM, không hiển thị thông tin định danh","Ảnh chủ đề Sản phẩm, tông màu thương hiệu KPIM, chủ thể chính minh hoạ 'Công cụ tính khoản trả hằng tháng'",Approved,Phạm Hải Yến (Brand),2026-07-19 13:00:00,,TRUE,TRUE,TRUE,TRUE
P-Q3-16,website,"Viết bài web 600 từ cho sản phẩm App số & Tiết kiệm online, persona Người trẻ 22-30 tuổi quen dùng app, ngại ra quầy, giọng Trẻ, nhanh, ưu tiên demo thao tác, bám key message: Mở sổ tiết kiệm online trong 3 phút, lãi suất cao hơn quầy 0,3%/năm.","Mở sổ tiết kiệm online trong 3 phút — KPIM Bank giới thiệu App số & Tiết kiệm online với Mở sổ tiết kiệm online trong 3 phút, lãi suất cao hơn quầy 0,3%/năm.",Need Review,Nguyễn Thu Hà (Marketing Lead),2026-07-19 13:07:00,Chờ Compliance đọc lần 2,TRUE,TRUE,TRUE,TRUE
P-Q3-16,caption,"Viết caption Facebook ≤ 90 từ cho bài 'Mở sổ tiết kiệm online trong 3 phút', pillar HowTo, CTA 'Xem hướng dẫn', kèm 2 hashtag","Mở sổ tiết kiệm online trong 3 phút — làm theo từng bước dưới đây, chỉ mất vài phút và không cần ra quầy. Xem hướng dẫn.",Need Review,Trần Quốc Anh (Compliance),2026-07-19 13:14:00,Chờ Compliance đọc lần 2,TRUE,TRUE,TRUE,TRUE
P-Q3-16,media_prompt,"Mô tả ảnh/video cho bài 'Mở sổ tiết kiệm online trong 3 phút': bố cục, màu thương hiệu KPIM, không hiển thị thông tin định danh","Ảnh chủ đề Hướng dẫn, tông màu thương hiệu KPIM, chủ thể chính minh hoạ 'Mở sổ tiết kiệm online trong 3 phút'",Need Review,Lê Minh Châu (Content Lead),2026-07-19 13:21:00,Chờ Compliance đọc lần 2,TRUE,TRUE,TRUE,TRUE
P-Q3-17,website,"Viết bài web 600 từ cho sản phẩm App số & Tiết kiệm online, persona Người trẻ 22-30 tuổi quen dùng app, ngại ra quầy, giọng Trẻ, nhanh, ưu tiên demo thao tác, bám key message: Mở sổ tiết kiệm online trong 3 phút, lãi suất cao hơn quầy 0,3%/năm.","KPIM Digital: 5 việc làm được ngay trên app — KPIM Bank giới thiệu App số & Tiết kiệm online với Mở sổ tiết kiệm online trong 3 phút, lãi suất cao hơn quầy 0,3%/năm.",Need Review,Nguyễn Thu Hà (Marketing Lead),2026-07-19 13:28:00,Chờ Compliance đọc lần 2,TRUE,TRUE,TRUE,TRUE
P-Q3-17,caption,"Viết caption Facebook ≤ 90 từ cho bài 'KPIM Digital: 5 việc làm được ngay trên app', pillar Product, CTA 'Tìm hiểu thêm', kèm 2 hashtag",KPIM Digital: 5 việc làm được ngay trên app. KPIM Bank thiết kế sản phẩm này cho nhu cầu thật của bạn — xem đầy đủ quyền,Need Review,Phạm Hải Yến (Brand),2026-07-19 13:35:00,Chờ Compliance đọc lần 2,TRUE,TRUE,TRUE,TRUE
P-Q3-17,media_prompt,"Mô tả ảnh/video cho bài 'KPIM Digital: 5 việc làm được ngay trên app': bố cục, màu thương hiệu KPIM, không hiển thị thông tin định danh","Ảnh chủ đề Sản phẩm, tông màu thương hiệu KPIM, chủ thể chính minh hoạ 'KPIM Digital: 5 việc làm được ngay trên app'",Need Review,Trần Quốc Anh (Compliance),2026-07-19 13:42:00,Chờ Compliance đọc lần 2,TRUE,TRUE,TRUE,TRUE
P-Q3-18,website,"Viết bài web 600 từ cho sản phẩm App số & Tiết kiệm online, persona Người trẻ 22-30 tuổi quen dùng app, ngại ra quầy, giọng Trẻ, nhanh, ưu tiên demo thao tác, bám key message: Mở sổ tiết kiệm online trong 3 phút, lãi suất cao hơn quầy 0,3%/năm.","Tiết kiệm online và tiết kiệm tại quầy khác nhau ra sao — KPIM Bank giới thiệu App số & Tiết kiệm online với Mở sổ tiết kiệm online trong 3 phút, lãi suất cao hơn quầy 0,3%/năm.",Approved,Trần Quốc Anh (Compliance),2026-07-19 13:49:00,,TRUE,TRUE,TRUE,TRUE
P-Q3-18,caption,"Viết caption Facebook ≤ 90 từ cho bài 'Tiết kiệm online và tiết kiệm tại quầy khác nhau ra sao', pillar Education, CTA 'Xem thêm', kèm 2 hashtag",Tiết kiệm online và tiết kiệm tại quầy khác nhau ra sao? Cùng KPIM Bank hiểu đúng trong 2 phút để không mất tiền oan vì ,Approved,Phạm Hải Yến (Brand),2026-07-19 13:56:00,,TRUE,TRUE,TRUE,TRUE
P-Q3-18,media_prompt,"Mô tả ảnh/video cho bài 'Tiết kiệm online và tiết kiệm tại quầy khác nhau ra sao': bố cục, màu thương hiệu KPIM, không hiển thị thông tin định danh","Ảnh chủ đề Kiến thức tài chính, tông màu thương hiệu KPIM, chủ thể chính minh hoạ 'Tiết kiệm online và tiết kiệm tại quầy khác nhau'",Approved,Trần Quốc Anh (Compliance),2026-07-19 14:03:00,,TRUE,TRUE,TRUE,TRUE
P-Q3-19,website,"Viết bài web 600 từ cho sản phẩm App số & Tiết kiệm online, persona Người trẻ 22-30 tuổi quen dùng app, ngại ra quầy, giọng Trẻ, nhanh, ưu tiên demo thao tác, bám key message: Mở sổ tiết kiệm online trong 3 phút, lãi suất cao hơn quầy 0,3%/năm.","Nạp app lần đầu – tặng 50.000đ vào ví — KPIM Bank giới thiệu App số & Tiết kiệm online với Mở sổ tiết kiệm online trong 3 phút, lãi suất cao hơn quầy 0,3%/năm.",Approved,Trần Quốc Anh (Compliance),2026-07-19 14:10:00,,TRUE,TRUE,TRUE,TRUE
P-Q3-19,caption,"Viết caption Facebook ≤ 90 từ cho bài 'Nạp app lần đầu – tặng 50.000đ vào ví', pillar Promo, CTA 'Đăng ký ngay', kèm 2 hashtag","Nạp app lần đầu – tặng 50.000đ vào ví! Ưu đãi có giới hạn theo ngân sách chương trình, điều kiện & điều khoản áp dụng. Đ",Approved,Trần Quốc Anh (Compliance),2026-07-19 14:17:00,,TRUE,TRUE,TRUE,TRUE
P-Q3-19,media_prompt,"Mô tả ảnh/video cho bài 'Nạp app lần đầu – tặng 50.000đ vào ví': bố cục, màu thương hiệu KPIM, không hiển thị thông tin định danh","Ảnh chủ đề Ưu đãi, tông màu thương hiệu KPIM, chủ thể chính minh hoạ 'Nạp app lần đầu – tặng 50.000đ vào ví'",Approved,Nguyễn Thu Hà (Marketing Lead),2026-07-19 14:24:00,,TRUE,TRUE,TRUE,TRUE
P-Q3-20,website,"Viết bài web 600 từ cho sản phẩm App số & Tiết kiệm online, persona Người trẻ 22-30 tuổi quen dùng app, ngại ra quầy, giọng Trẻ, nhanh, ưu tiên demo thao tác, bám key message: Mở sổ tiết kiệm online trong 3 phút, lãi suất cao hơn quầy 0,3%/năm.","Bạn Trang gửi tiết kiệm mỗi tháng bằng app — KPIM Bank giới thiệu App số & Tiết kiệm online với Mở sổ tiết kiệm online trong 3 phút, lãi suất cao hơn quầy 0,3%/năm.",Need Review,Trần Quốc Anh (Compliance),2026-07-19 14:31:00,Chờ Compliance đọc lần 2,TRUE,TRUE,TRUE,TRUE
P-Q3-20,caption,"Viết caption Facebook ≤ 90 từ cho bài 'Bạn Trang gửi tiết kiệm mỗi tháng bằng app', pillar Testimonial, CTA 'Xem thêm', kèm 2 hashtag","Bạn Trang gửi tiết kiệm mỗi tháng bằng app. Câu chuyện có thật từ khách hàng KPIM Bank, chia sẻ với sự đồng ý của chủ tà",Need Review,Phạm Hải Yến (Brand),2026-07-19 14:38:00,Chờ Compliance đọc lần 2,TRUE,TRUE,TRUE,TRUE
P-Q3-20,media_prompt,"Mô tả ảnh/video cho bài 'Bạn Trang gửi tiết kiệm mỗi tháng bằng app': bố cục, màu thương hiệu KPIM, không hiển thị thông tin định danh","Ảnh chủ đề Khách hàng nói gì, tông màu thương hiệu KPIM, chủ thể chính minh hoạ 'Bạn Trang gửi tiết kiệm mỗi tháng bằng app'",Need Review,Lê Minh Châu (Content Lead),2026-07-19 14:45:00,Chờ Compliance đọc lần 2,TRUE,TRUE,TRUE,TRUE
P-Q3-21,website,"Viết bài web 600 từ cho sản phẩm App số & Tiết kiệm online, persona Người trẻ 22-30 tuổi quen dùng app, ngại ra quầy, giọng Trẻ, nhanh, ưu tiên demo thao tác, bám key message: Mở sổ tiết kiệm online trong 3 phút, lãi suất cao hơn quầy 0,3%/năm.","Bảo mật app KPIM: 3 lớp xác thực — KPIM Bank giới thiệu App số & Tiết kiệm online với Mở sổ tiết kiệm online trong 3 phút, lãi suất cao hơn quầy 0,3%/năm.",Approved,Trần Quốc Anh (Compliance),2026-07-19 14:52:00,,TRUE,TRUE,TRUE,TRUE
P-Q3-21,caption,"Viết caption Facebook ≤ 90 từ cho bài 'Bảo mật app KPIM: 3 lớp xác thực', pillar Brand, CTA 'Theo dõi KPIM Bank', kèm 2 hashtag",Bảo mật app KPIM: 3 lớp xác thực. Cảm ơn bạn đã đồng hành cùng KPIM Bank. Theo dõi KPIM Bank. #KPIMBank,Approved,Trần Quốc Anh (Compliance),2026-07-19 14:59:00,,TRUE,TRUE,TRUE,TRUE
P-Q3-21,media_prompt,"Mô tả ảnh/video cho bài 'Bảo mật app KPIM: 3 lớp xác thực': bố cục, màu thương hiệu KPIM, không hiển thị thông tin định danh","Ảnh chủ đề Thương hiệu, tông màu thương hiệu KPIM, chủ thể chính minh hoạ 'Bảo mật app KPIM: 3 lớp xác thực'",Approved,Lê Minh Châu (Content Lead),2026-07-19 15:06:00,,TRUE,TRUE,TRUE,TRUE
P-Q3-22,website,"Viết bài web 600 từ cho sản phẩm App số & Tiết kiệm online, persona Người trẻ 22-30 tuổi quen dùng app, ngại ra quầy, giọng Trẻ, nhanh, ưu tiên demo thao tác, bám key message: Mở sổ tiết kiệm online trong 3 phút, lãi suất cao hơn quầy 0,3%/năm.","Lãi kép: vì sao gửi sớm hơn quan trọng hơn gửi nhiều — KPIM Bank giới thiệu App số & Tiết kiệm online với Mở sổ tiết kiệm online trong 3 phút, lãi suất cao hơn quầy 0,3%/năm.",Need Review,Lê Minh Châu (Content Lead),2026-07-19 15:13:00,Chờ Compliance đọc lần 2,TRUE,TRUE,TRUE,TRUE
P-Q3-22,caption,"Viết caption Facebook ≤ 90 từ cho bài 'Lãi kép: vì sao gửi sớm hơn quan trọng hơn gửi nhiều', pillar Education, CTA 'Xem thêm', kèm 2 hashtag",Lãi kép: vì sao gửi sớm hơn quan trọng hơn gửi nhiều? Cùng KPIM Bank hiểu đúng trong 2 phút để không mất tiền oan vì hiể,Need Review,Lê Minh Châu (Content Lead),2026-07-19 15:20:00,Chờ Compliance đọc lần 2,TRUE,TRUE,TRUE,TRUE
P-Q3-22,media_prompt,"Mô tả ảnh/video cho bài 'Lãi kép: vì sao gửi sớm hơn quan trọng hơn gửi nhiều': bố cục, màu thương hiệu KPIM, không hiển thị thông tin định danh","Ảnh chủ đề Kiến thức tài chính, tông màu thương hiệu KPIM, chủ thể chính minh hoạ 'Lãi kép: vì sao gửi sớm hơn quan trọng hơn gửi n'",Need Review,Phạm Hải Yến (Brand),2026-07-19 15:27:00,Chờ Compliance đọc lần 2,TRUE,TRUE,TRUE,TRUE
P-Q3-23,website,"Viết bài web 600 từ cho sản phẩm App số & Tiết kiệm online, persona Người trẻ 22-30 tuổi quen dùng app, ngại ra quầy, giọng Trẻ, nhanh, ưu tiên demo thao tác, bám key message: Mở sổ tiết kiệm online trong 3 phút, lãi suất cao hơn quầy 0,3%/năm.","Đặt lệnh tiết kiệm tự động hằng tháng — KPIM Bank giới thiệu App số & Tiết kiệm online với Mở sổ tiết kiệm online trong 3 phút, lãi suất cao hơn quầy 0,3%/năm.",Need Review,Trần Quốc Anh (Compliance),2026-07-19 15:34:00,Chờ Compliance đọc lần 2,TRUE,TRUE,TRUE,TRUE
P-Q3-23,caption,"Viết caption Facebook ≤ 90 từ cho bài 'Đặt lệnh tiết kiệm tự động hằng tháng', pillar HowTo, CTA 'Xem hướng dẫn', kèm 2 hashtag","Đặt lệnh tiết kiệm tự động hằng tháng — làm theo từng bước dưới đây, chỉ mất vài phút và không cần ra quầy. Xem hướng dẫ",Need Review,Nguyễn Thu Hà (Marketing Lead),2026-07-19 15:41:00,Chờ Compliance đọc lần 2,TRUE,TRUE,TRUE,TRUE
P-Q3-23,media_prompt,"Mô tả ảnh/video cho bài 'Đặt lệnh tiết kiệm tự động hằng tháng': bố cục, màu thương hiệu KPIM, không hiển thị thông tin định danh","Ảnh chủ đề Hướng dẫn, tông màu thương hiệu KPIM, chủ thể chính minh hoạ 'Đặt lệnh tiết kiệm tự động hằng tháng'",Need Review,Nguyễn Thu Hà (Marketing Lead),2026-07-19 15:48:00,Chờ Compliance đọc lần 2,TRUE,TRUE,TRUE,TRUE
P-Q3-24,website,"Viết bài web 600 từ cho sản phẩm App số & Tiết kiệm online, persona Người trẻ 22-30 tuổi quen dùng app, ngại ra quầy, giọng Trẻ, nhanh, ưu tiên demo thao tác, bám key message: Mở sổ tiết kiệm online trong 3 phút, lãi suất cao hơn quầy 0,3%/năm.","Ưu đãi lãi suất kỳ hạn 6 tháng cho khách mới — KPIM Bank giới thiệu App số & Tiết kiệm online với Mở sổ tiết kiệm online trong 3 phút, lãi suất cao hơn quầy 0,3%/năm.",Draft,,,,TRUE,TRUE,TRUE,TRUE
P-Q3-24,caption,"Viết caption Facebook ≤ 90 từ cho bài 'Ưu đãi lãi suất kỳ hạn 6 tháng cho khách mới', pillar Promo, CTA 'Đăng ký ngay', kèm 2 hashtag","Ưu đãi lãi suất kỳ hạn 6 tháng cho khách mới! Ưu đãi có giới hạn theo ngân sách chương trình, điều kiện & điều khoản áp ",Draft,,,,TRUE,TRUE,TRUE,TRUE
P-Q3-24,media_prompt,"Mô tả ảnh/video cho bài 'Ưu đãi lãi suất kỳ hạn 6 tháng cho khách mới': bố cục, màu thương hiệu KPIM, không hiển thị thông tin định danh","Ảnh chủ đề Ưu đãi, tông màu thương hiệu KPIM, chủ thể chính minh hoạ 'Ưu đãi lãi suất kỳ hạn 6 tháng cho khách mới'",Draft,,,,TRUE,TRUE,TRUE,TRUE
P-Q3-25,website,"Viết bài web 600 từ cho sản phẩm App số & Tiết kiệm online, persona Người trẻ 22-30 tuổi quen dùng app, ngại ra quầy, giọng Trẻ, nhanh, ưu tiên demo thao tác, bám key message: Mở sổ tiết kiệm online trong 3 phút, lãi suất cao hơn quầy 0,3%/năm.","Bảng lãi suất tiết kiệm online cập nhật — KPIM Bank giới thiệu App số & Tiết kiệm online với Mở sổ tiết kiệm online trong 3 phút, lãi suất cao hơn quầy 0,3%/năm.",Draft,,,,TRUE,TRUE,TRUE,TRUE
P-Q3-25,caption,"Viết caption Facebook ≤ 90 từ cho bài 'Bảng lãi suất tiết kiệm online cập nhật', pillar Product, CTA 'Tìm hiểu thêm', kèm 2 hashtag",Bảng lãi suất tiết kiệm online cập nhật. KPIM Bank thiết kế sản phẩm này cho nhu cầu thật của bạn — xem đầy đủ quyền lợi,Draft,,,,TRUE,TRUE,TRUE,TRUE
P-Q3-25,media_prompt,"Mô tả ảnh/video cho bài 'Bảng lãi suất tiết kiệm online cập nhật': bố cục, màu thương hiệu KPIM, không hiển thị thông tin định danh","Ảnh chủ đề Sản phẩm, tông màu thương hiệu KPIM, chủ thể chính minh hoạ 'Bảng lãi suất tiết kiệm online cập nhật'",Draft,,,,TRUE,TRUE,TRUE,TRUE
P-Q4-16,website,"Viết bài web 600 từ cho sản phẩm Tài khoản lương, persona Người đi làm nhận lương qua tài khoản, giọng Ấm áp dịp Tết, nhấn vào tiện lợi và quà tặng, bám key message: Tài khoản lương miễn phí trọn gói + ưu đãi chi tiêu Tết.",Tài khoản lương KPIM: miễn phí trọn gói — KPIM Bank giới thiệu Tài khoản lương với Tài khoản lương miễn phí trọn gói + ưu đãi chi tiêu Tết.,Draft,,,,TRUE,TRUE,TRUE,TRUE
P-Q4-16,caption,"Viết caption Facebook ≤ 90 từ cho bài 'Tài khoản lương KPIM: miễn phí trọn gói', pillar Product, CTA 'Tìm hiểu thêm', kèm 2 hashtag",Tài khoản lương KPIM: miễn phí trọn gói. KPIM Bank thiết kế sản phẩm này cho nhu cầu thật của bạn — xem đầy đủ quyền lợi,Draft,,,,TRUE,TRUE,TRUE,TRUE
P-Q4-16,media_prompt,"Mô tả ảnh/video cho bài 'Tài khoản lương KPIM: miễn phí trọn gói': bố cục, màu thương hiệu KPIM, không hiển thị thông tin định danh","Ảnh chủ đề Sản phẩm, tông màu thương hiệu KPIM, chủ thể chính minh hoạ 'Tài khoản lương KPIM: miễn phí trọn gói'",Draft,,,,TRUE,TRUE,TRUE,TRUE
P-Q4-17,website,"Viết bài web 600 từ cho sản phẩm Tài khoản lương, persona Người đi làm nhận lương qua tài khoản, giọng Ấm áp dịp Tết, nhấn vào tiện lợi và quà tặng, bám key message: Tài khoản lương miễn phí trọn gói + ưu đãi chi tiêu Tết.",Lập ngân sách chi tiêu Tết trong 15 phút — KPIM Bank giới thiệu Tài khoản lương với Tài khoản lương miễn phí trọn gói + ưu đãi chi tiêu Tết.,Need Review,Nguyễn Thu Hà (Marketing Lead),2026-07-19 16:58:00,Chờ Compliance đọc lần 2,TRUE,TRUE,TRUE,TRUE
